squad_country,squad_country_code,squad_shirt_number,squad_position,squad_player_name,squad_first_names,squad_last_names,squad_name_on_shirt,squad_date_of_birth,squad_club,squad_height_cm,rating_source,rating_ea_id,rating_rank,rating_player_name,rating_first_name,rating_last_name,rating_common_name,rating_gender,rating_nationality,rating_team,rating_league,rating_position,rating_position_label,rating_overall,rating_pac,rating_sho,rating_pas,rating_dri,rating_def,rating_phy,rating_height_cm,rating_weight_kg,rating_birthdate,rating_skill_moves,rating_weak_foot,rating_preferred_foot_id,rating_player_name_norm,rating_first_last_norm,rating_common_name_norm,rating_match_name_norm,rating_nationality_norm,match_score
Iraq,IRQ,8,MF,IBRAHIM BAYESH,Ibrahim Bayesh Kamil,AL-KAABAWI,IBRAHIM,01/05/2000,Al Dhafra SCC (UAE),180,EA,74514,7041,Ibrahim Bayesh,Ibrahim,Bayesh,,Men's Football,Iraq,Al Riyadh,ROSHN Saudi League,LM,Left Midfielder,68,79,67,60,69,58,75,177,74,5/1/2000 12:00:00 AM,3,3,1,ibrahim bayesh,ibrahim bayesh,,ibrahim bayesh,iraq,100
Iraq,IRQ,14,MF,ZIDANE IQBAL,Zidane Aamar Iqbal,IQBAL,Z.IQBAL,27/04/2003,FC Utrecht (NED),183,EA,265788,7303,Zidane Iqbal,Zidane,Iqbal,,Men's Football,Iraq,,Eredivisie,CDM,Center Defensive Midfielder,68,64,60,64,73,63,62,181,71,4/27/2003 12:00:00 AM,4,3,1,zidane iqbal,zidane iqbal,,zidane iqbal,iraq,100
Iraq,IRQ,16,MF,AMIR ALAMMARI,Amir Fouad Aboud,AL-AMMARI,AL-AMMARI,27/07/1997,KS Cracovia (POL),180,EA,261298,10364,Amir Al-Ammari,Amir,Al-Ammari,,Men's Football,Iraq,Cracovia,PKO BP Ekstraklasa,CM,Center Midfielder,65,68,57,66,63,60,70,184,71,7/27/1997 12:00:00 AM,2,3,2,amir al ammari,amir al ammari,,amir al ammari,iraq,100
Iraq,IRQ,17,FW,ALI JASIM,Ali Jasim Elaibi,AL-TAMEEMI,ALI J.,20/01/2004,Al Najmah SC (KSA),178,EA,74705,13788,Ali Jasim,Ali,Jasim,,Men's Football,Iraq,Al Najmah,ROSHN Saudi League,LM,Left Midfielder,62,67,62,57,63,22,59,178,75,1/20/2004 12:00:00 AM,3,3,1,ali jasim,ali jasim,,ali jasim,iraq,100
Iraq,IRQ,19,MF,KEVIN YAKOB,Kevin Enkido Yakob William,WILLIAM,K. YAKOB,10/10/2000,Aarhus GF (DEN),180,EA,243539,9350,Kevin Yakob,Kevin,Yakob,,Men's Football,Iraq,AGF,3F Superliga,CM,Center Midfielder,66,66,61,66,68,59,64,184,77,10/10/2000 12:00:00 AM,3,4,1,kevin yakob,kevin yakob,,kevin yakob,iraq,100
Iraq,IRQ,20,MF,AIMAR SHER,Aimar Hazar Anwar,SHER,AIMAR,20/12/2002,Sarpsborg 08 FF (NOR),180,EA,253010,8712,Aimar Sher,Aimar,Sher,,Men's Football,Iraq,Sarpsborg 08,Eliteserien,CDM,Center Defensive Midfielder,67,62,47,61,69,61,66,175,65,12/20/2002 12:00:00 AM,3,3,1,aimar sher,aimar sher,,aimar sher,iraq,100
Iraq,IRQ,21,FW,MARKO FARJI,Marko Jabbar Hussein,HUSSEIN,MARKO,16/03/2004,Venezia FC (ITA),185,EA,276252,9738,Marko Farji,Marko,Farji,,Men's Football,Iraq,Strømsgodset IF,Eliteserien,LW,Left Wing,66,81,60,60,66,32,65,184,78,3/16/2004 12:00:00 AM,4,3,1,marko farji,marko farji,,marko farji,iraq,100
Iraq,IRQ,23,DF,MERCHAS DOSKI,Merchas Ghazi Salih,SALIH,DOSKI,07/12/1999,FC Viktoria Plzeň (CZE),173,EA,76603,7238,Merchas Doski,Merchas,Doski,,Men's Football,Iraq,Viktoria Plzeň,Česká Liga,LB,Left Back,68,75,54,65,71,62,62,173,65,12/7/1999 12:00:00 AM,2,3,2,merchas doski,merchas doski,,merchas doski,iraq,100
Japan,JPN,1,GK,SUZUKI Zion,Zion,SUZUKI,SUZUKI,21/08/2002,Parma (ITA),190,EA,255981,2479,Zion Suzuki,Zion,Suzuki,,Men's Football,Japan,Parma,Serie A Enilive,GK,Goalkeeper,74,73,72,71,76,56,73,190,91,8/21/2002 12:00:00 AM,1,3,1,zion suzuki,zion suzuki,,zion suzuki,japan,100
Japan,JPN,2,DF,SUGAWARA Yukinari,Yukinari,SUGAWARA,SUGAWARA,28/06/2000,SV Werder Bremen (GER),179,EA,242916,2538,Yukinari Sugawara,Yukinari,Sugawara,,Men's Football,Japan,SV Werder Bremen,Bundesliga,RB,Right Back,74,75,54,73,72,69,70,178,68,6/28/2000 12:00:00 AM,3,3,1,yukinari sugawara,yukinari sugawara,,yukinari sugawara,japan,100
Japan,JPN,3,DF,TANIGUCHI Shogo,Shogo,TANIGUCHI,TANIGUCHI,15/07/1991,Sint-Truiden VV (BEL),185,EA,233225,6792,Shogo Taniguchi,Shogo,Taniguchi,,Men's Football,Japan,STVV,1A Pro League,CB,Center Back,69,58,45,59,57,70,72,183,75,7/15/1991 12:00:00 AM,2,3,1,shogo taniguchi,shogo taniguchi,,shogo taniguchi,japan,100
Japan,JPN,4,DF,ITAKURA Kou,Kou,ITAKURA,ITAKURA,27/01/1997,AFC Ajax (NED),188,EA,233152,1402,Ko Itakura,Ko,Itakura,,Men's Football,Japan,,Eredivisie,CB,Center Back,77,75,59,61,74,77,76,188,80,1/27/1997 12:00:00 AM,3,4,1,ko itakura,ko itakura,,ko itakura,japan,95
Japan,JPN,6,MF,ENDO Wataru,Wataru,ENDO,ENDO,09/02/1993,Liverpool FC (ENG),178,EA,232487,860,Wataru Endo,Wataru,Endo,,Men's Football,Japan,Liverpool,Premier League,CDM,Center Defensive Midfielder,79,58,68,71,77,79,73,178,77,2/9/1993 12:00:00 AM,3,4,1,wataru endo,wataru endo,,wataru endo,japan,100
Japan,JPN,7,MF,TANAKA Ao,Ao,TANAKA,TANAKA,10/09/1998,Leeds United FC (ENG),180,EA,236764,1623,Ao Tanaka,Ao,Tanaka,,Men's Football,Japan,Leeds United,Premier League,CDM,Center Defensive Midfielder,76,70,68,72,77,73,71,180,69,9/10/1998 12:00:00 AM,3,3,1,ao tanaka,ao tanaka,,ao tanaka,japan,100
Japan,JPN,8,MF,KUBO Takefusa,Takefusa,KUBO,KUBO,04/06/2001,Real Sociedad (ESP),173,EA,237681,400,Takefusa Kubo,Takefusa,Kubo,,Men's Football,Japan,Real Sociedad,LALIGA EA SPORTS,RM,Right Midfielder,82,86,77,78,85,40,64,173,64,6/4/2001 12:00:00 AM,4,4,2,takefusa kubo,takefusa kubo,,takefusa kubo,japan,100
Japan,JPN,9,FW,GOTO Keisuke,Keisuke,GOTO,GOTO,03/06/2005,Sint-Truiden VV (BEL),191,EA,76570,16856,Keisuke Goto,Keisuke,Goto,,Men's Football,Japan,STVV,1A Pro League,ST,Striker,56,53,58,40,47,29,65,191,85,6/3/2005 12:00:00 AM,2,3,1,keisuke goto,keisuke goto,,keisuke goto,japan,100
Japan,JPN,10,MF,DOAN Ritsu,Ritsu,DOAN,DOAN,16/06/1998,Eintracht Frankfurt (GER),172,EA,232639,417,Ritsu Doan,Ritsu,Doan,,Men's Football,Japan,Frankfurt,Bundesliga,RM,Right Midfielder,82,82,71,78,85,41,64,172,74,6/16/1998 12:00:00 AM,4,3,2,ritsu doan,ritsu doan,,ritsu doan,japan,100
Japan,JPN,11,MF,MAEDA Daizen,Daizen,MAEDA,DAIZEN,20/10/1997,Celtic FC (SCO),173,EA,246321,751,Daizen Maeda,Daizen,Maeda,,Men's Football,Japan,Celtic,Scottish Prem,LW,Left Wing,79,92,79,70,76,65,79,173,68,10/20/1997 12:00:00 AM,2,4,1,daizen maeda,daizen maeda,,daizen maeda,japan,100
Japan,JPN,13,MF,NAKAMURA Keito,Keito,NAKAMURA,NAKAMURA,28/07/2000,Stade Reims (FRA),180,EA,242914,1723,Keito Nakamura,Keito,Nakamura,,Men's Football,Japan,Stade de Reims,Ligue 2 BKT,LM,Left Midfielder,76,79,74,71,77,41,74,180,75,7/28/2000 12:00:00 AM,4,4,1,keito nakamura,keito nakamura,,keito nakamura,japan,100
Japan,JPN,14,MF,ITO Junya,Junya,ITO,ITO,09/03/1993,KRC Genk (BEL),177,EA,232905,1320,Junya Ito,Junya,Ito,,Men's Football,Japan,KRC Genk,1A Pro League,RM,Right Midfielder,77,86,69,72,78,58,70,176,66,3/9/1993 12:00:00 AM,4,4,1,junya ito,junya ito,,junya ito,japan,100
Japan,JPN,15,MF,KAMADA Daichi,Daichi,KAMADA,KAMADA,05/08/1996,Crystal Palace FC (ENG),180,EA,232730,1356,Daichi Kamada,Daichi,Kamada,,Men's Football,Japan,Crystal Palace,Premier League,CM,Center Midfielder,77,71,72,77,78,64,66,184,72,8/5/1996 12:00:00 AM,3,3,1,daichi kamada,daichi kamada,,daichi kamada,japan,100
Japan,JPN,16,DF,WATANABE Tsuyoshi,Tsuyoshi,WATANABE,WATANABE,05/02/1997,Feyenoord Rotterdam (NED),184,EA,246826,2316,Tsuyoshi Watanabe,Tsuyoshi,Watanabe,,Men's Football,Japan,,Eredivisie,CB,Center Back,75,76,39,52,59,76,78,186,78,2/5/1997 12:00:00 AM,2,3,1,tsuyoshi watanabe,tsuyoshi watanabe,,tsuyoshi watanabe,japan,100
Japan,JPN,17,MF,SUZUKI Yuito,Yuito,SUZUKI,Y. SUZUKI,25/10/2001,SC Freiburg (GER),175,EA,255185,4629,Yuito Suzuki,Yuito,Suzuki,,Men's Football,Japan,SC Freiburg,Bundesliga,CAM,Center Attacking Midfielder,71,83,68,65,74,48,57,175,66,10/25/2001 12:00:00 AM,3,4,1,yuito suzuki,yuito suzuki,,yuito suzuki,japan,100
Japan,JPN,18,FW,UEDA Ayase,Ayase,UEDA,AYASE,28/08/1998,Feyenoord Rotterdam (NED),182,EA,252162,2887,Ayase Ueda,Ayase,Ueda,,Men's Football,Japan,,Eredivisie,ST,Striker,74,74,75,58,69,28,69,183,76,8/28/1998 12:00:00 AM,3,3,1,ayase ueda,ayase ueda,,ayase ueda,japan,100
Japan,JPN,19,FW,OGAWA Koki,Koki,OGAWA,OGAWA,08/08/1997,NEC Nijmegen (NED),186,EA,232829,8030,Koki Ogawa,Koki,Ogawa,,Men's Football,Japan,,Eredivisie,ST,Striker,68,51,69,57,65,29,67,183,77,8/8/1997 12:00:00 AM,2,4,1,koki ogawa,koki ogawa,,koki ogawa,japan,100
Japan,JPN,20,DF,SEKO Ayumu,Ayumu,SEKO,SEKO,07/06/2000,Le Havre AC (FRA),186,EA,247264,7892,Ayumu Seko,Ayumu,Seko,,Men's Football,Japan,Havre AC,Ligue 1 McDonald's,CB,Center Back,68,64,36,54,58,68,74,185,78,6/7/2000 12:00:00 AM,2,2,1,ayumu seko,ayumu seko,,ayumu seko,japan,100
Japan,JPN,21,DF,ITO Hiroki,Hiroki,ITO,H. ITO,12/05/1999,FC Bayern München (GER),188,EA,234205,1092,Hiroki Ito,Hiroki,Ito,,Men's Football,Japan,FC Bayern München,Bundesliga,CB,Center Back,78,74,57,71,72,80,72,188,84,5/12/1999 12:00:00 AM,2,3,2,hiroki ito,hiroki ito,,hiroki ito,japan,100
Japan,JPN,24,MF,SANO Kaishu,Kaishu,SANO,SANO,30/12/2000,1. FSV Mainz 05 (GER),176,EA,73078,858,Kaishū Sano,Kaishū,Sano,,Men's Football,Japan,1. FSV Mainz 05,Bundesliga,CDM,Center Defensive Midfielder,79,79,51,67,76,78,75,176,67,12/30/2000 12:00:00 AM,2,3,1,kaishu sano,kaishu sano,,kaishu sano,japan,100
Japan,JPN,25,DF,SUZUKI Junnosuke,Junnosuke,SUZUKI,J. SUZUKI,12/07/2003,FC København (DEN),180,EA,266260,9694,Junnosuke Suzuki,Junnosuke,Suzuki,,Men's Football,Japan,F.C. København,3F Superliga,CB,Center Back,66,73,44,59,59,66,65,183,76,7/12/2003 12:00:00 AM,2,4,1,junnosuke suzuki,junnosuke suzuki,,junnosuke suzuki,japan,100
Japan,JPN,26,FW,SHIOGAI Kento,Kento,SHIOGAI,SHIOGAI,26/03/2005,VfL Wolfsburg (GER),180,EA,74879,10014,Kento Shiogai,Kento,Shiogai,,Men's Football,Japan,,Eredivisie,ST,Striker,66,84,65,55,66,21,57,180,78,3/26/2005 12:00:00 AM,2,4,1,kento shiogai,kento shiogai,,kento shiogai,japan,100
Jordan,JOR,5,DF,YAZAN ALARAB,Yazan Mousa Mahmoud,ALARAB,ALARAB,31/01/1996,FC Seoul (KOR),185,EA,73466,2361,Yazan Al Arab,Yazan,Al Arab,,Men's Football,Jordan,FC Seoul,K League 1,CB,Center Back,75,79,29,46,52,73,83,188,87,1/31/1996 12:00:00 AM,2,4,2,yazan al arab,yazan al arab,,yazan al arab,jordan,96
Korea Republic,KOR,7,FW,SON Heungmin,Heung Min,SON,HEUNGMIN,08/07/1992,LAFC (USA),183,EA,200104,136,Heung Min Son,Heung Min,Son,,Men's Football,Korea Republic,LAFC,MLS,LW,Left Wing,85,84,84,81,83,42,73,183,78,7/8/1992 12:00:00 AM,4,5,1,heung min son,heung min son,,heung min son,korea republic,100
Korea Republic,KOR,9,FW,CHO Guesung,Guesung,CHO,GUESUNG,25/01/1998,FC Midtjylland (DEN),188,EA,247686,5786,Cho Gue Sung,Gue Sung,Cho,Cho Gue Sung,Men's Football,Korea Republic,FC Midtjylland,3F Superliga,ST,Striker,70,75,69,52,66,30,77,188,82,1/25/1998 12:00:00 AM,3,5,1,cho gue sung,gue sung cho,cho gue sung,cho gue sung,korea republic,96
Korea Republic,KOR,10,MF,LEE Jaesung,Jae Sung,LEE,JAESUNG,10/08/1992,1. FSV Mainz 05 (GER),180,EA,221671,1374,Lee Jae Sung,Jae Sung,Lee,Lee Jae Sung,Men's Football,Korea Republic,1. FSV Mainz 05,Bundesliga,CAM,Center Attacking Midfielder,77,72,71,72,81,63,66,181,74,8/10/1992 12:00:00 AM,3,3,2,lee jae sung,jae sung lee,lee jae sung,lee jae sung,korea republic,100
Korea Republic,KOR,11,MF,HWANG Heechan,Hee Chan,HWANG,HEECHAN,26/01/1996,Wolverhampton Wanderers FC (ENG),177,EA,226380,2131,Hwang Hee Chan,Hee Chan,Hwang,Hwang Hee Chan,Men's Football,Korea Republic,Wolves,Premier League,ST,Striker,75,81,75,70,75,39,68,177,77,1/26/1996 12:00:00 AM,3,4,1,hwang hee chan,hee chan hwang,hwang hee chan,hwang hee chan,korea republic,100
Korea Republic,KOR,12,GK,SONG Bumkeun,Bumkeun,SONG,BUMKEUN,15/10/1997,Jeonbuk Hyundai Motors FC (KOR),196,EA,238570,2817,Song Bum Keun,Bum Keun,Song,Song Bum Keun,Men's Football,Korea Republic,Jeonbuk Hyundai,K League 1,GK,Goalkeeper,74,76,69,67,76,25,72,194,88,10/15/1997 12:00:00 AM,1,2,1,song bum keun,bum keun song,song bum keun,song bum keun,korea republic,96
Korea Republic,KOR,20,MF,YANG Hyunjun,Hyunjun,YANG,HYUNJUN,25/05/2002,Celtic FC (SCO),179,EA,260397,4602,Yang Hyun Jun,Hyun Jun,Yang,Yang Hyun Jun,Men's Football,Korea Republic,Celtic,Scottish Prem,RW,Right Wing,71,82,64,69,74,39,69,176,69,5/25/2002 12:00:00 AM,4,4,1,yang hyun jun,hyun jun yang,yang hyun jun,yang hyun jun,korea republic,96
Korea Republic,KOR,23,DF,CASTROP Jens,Jens,CASTROP,JENS,29/07/2003,Borussia Mönchengladbach (GER),178,EA,264194,5192,Jens Castrop,Jens,Castrop,,Men's Football,Korea Republic,M'gladbach,Bundesliga,CM,Center Midfielder,70,80,54,67,74,62,69,177,71,7/29/2003 12:00:00 AM,3,3,1,jens castrop,jens castrop,,jens castrop,korea republic,100
Korea Republic,KOR,25,MF,EOM Jisung,Jisung,EOM,JISUNG,09/05/2002,Swansea City AFC (WAL),177,EA,260492,4755,Eom Ji Sung,Ji Sung,Eom,Eom Ji Sung,Men's Football,Korea Republic,Swansea City,EFL Championship,LM,Left Midfielder,71,85,64,63,73,36,65,178,70,5/9/2002 12:00:00 AM,3,3,1,eom ji sung,ji sung eom,eom ji sung,eom ji sung,korea republic,95
Korea Republic,KOR,26,MF,LEE Donggyeong,Donggyeong,LEE,DONGGYEONG,20/09/1997,Ulsan HD (KOR),175,EA,245054,1944,Lee Dong Kyeong,Dong Kyeong,Lee,Lee Dong Kyeong,Men's Football,Korea Republic,Gimcheon Sangmu,K League 1,CAM,Center Attacking Midfielder,75,77,75,73,75,59,76,175,69,9/20/1997 12:00:00 AM,4,5,2,lee dong kyeong,dong kyeong lee,lee dong kyeong,lee dong kyeong,korea republic,90
Mexico,MEX,4,DF,ALVAREZ Edson,Edson Omar,ÁLVAREZ VELÁZQUEZ,E. ÁLVAREZ,24/10/1997,Fenerbahçe SK (TUR),180,EA,235844,1124,Edson Álvarez,Edson,Álvarez,,Men's Football,Mexico,Fenerbahçe,Trendyol Süper Lig,CDM,Center Defensive Midfielder,78,65,58,69,72,78,79,187,73,10/24/1997 12:00:00 AM,2,2,1,edson alvarez,edson alvarez,,edson alvarez,mexico,100
Mexico,MEX,5,DF,VASQUEZ Johan,Johan Felipe,VÁSQUEZ IBARRA,J. VÁSQUEZ,22/10/1998,Genoa CFC (ITA),182,EA,244349,2358,Johan Vásquez,Johan,Vásquez,,Men's Football,Mexico,Genoa,Serie A Enilive,CB,Center Back,75,61,33,58,60,76,75,185,72,10/22/1998 12:00:00 AM,2,2,2,johan vasquez,johan vasquez,,johan vasquez,mexico,100
Mexico,MEX,9,FW,JIMENEZ Raul,Raúl Alonso,JIMÉNEZ RODRÍGUEZ,RAÚL,05/05/1991,Fulham FC (ENG),188,EA,204838,1466,Raúl Jiménez,Raúl,Jiménez,,Men's Football,Mexico,Fulham,Premier League,ST,Striker,77,57,79,74,75,46,79,190,81,5/5/1991 12:00:00 AM,3,3,1,raul jimenez,raul jimenez,,raul jimenez,mexico,100
Mexico,MEX,11,FW,GIMENEZ Santiago,Santiago Tomás,GIMENEZ,S. GIMENEZ,18/04/2001,AC Milan (ITA),180,EA,245152,886,Santiago Giménez,Santiago,Giménez,,Men's Football,Mexico,Milano FC,Serie A Enilive,ST,Striker,79,78,80,70,77,46,69,183,68,4/18/2001 12:00:00 AM,3,4,2,santiago gimenez,santiago gimenez,,santiago gimenez,mexico,100
Mexico,MEX,16,FW,QUINONES Julian,Julián Andrés,QUIÑONES QUIÑONES,J. QUIÑONES,24/03/1997,Al Qadsiah FC (KSA),177,EA,234579,653,Julian Quiñones,Julian,Quiñones,,Men's Football,Mexico,Al Qadsiah,ROSHN Saudi League,ST,Striker,80,88,79,70,79,36,83,180,78,3/24/1997 12:00:00 AM,4,3,1,julian quinones,julian quinones,,julian quinones,mexico,100
Mexico,MEX,17,MF,PINEDA Orbelin,Orbelín,PINEDA ALVARADO,ORBELÍN,24/03/1996,AEK Athens (GRE),169,EA,224574,1280,Orbelín Pineda,Orbelín,Pineda,,Men's Football,Mexico,AEK Athens,Hellas Liga,CAM,Center Attacking Midfielder,77,81,74,72,81,68,69,169,63,3/24/1996 12:00:00 AM,4,4,1,orbelin pineda,orbelin pineda,,orbelin pineda,mexico,100
Mexico,MEX,18,MF,VARGAS Obed,Obed Goméz,VARGAS,O. VARGAS,05/08/2005,Atlético De Madrid (ESP),175,EA,263701,6436,Obed Vargas,Obed,Vargas,,Men's Football,Mexico,Sounders FC,MLS,CM,Center Midfielder,69,74,52,64,73,63,57,175,68,8/5/2005 12:00:00 AM,3,3,1,obed vargas,obed vargas,,obed vargas,mexico,100
Mexico,MEX,20,DF,CHAVEZ Mateo,Mateo,CHÁVEZ GARCÍA,M. CHÁVEZ,12/05/2004,AZ Alkmaar (NED),178,EA,78784,3932,Mateo Chávez,Mateo,Chávez,,Men's Football,Mexico,,Eredivisie,LB,Left Back,72,82,45,64,71,65,68,177,72,5/12/2004 12:00:00 AM,3,3,2,mateo chavez,mateo chavez,,mateo chavez,mexico,100
Mexico,MEX,21,FW,HUERTA Cesar,César Saúl,HUERTA VALERA,C. HUERTA,03/12/2000,RSC Anderlecht (BEL),171,EA,246289,3085,César Huerta,César,Huerta,,Men's Football,Mexico,RSC Anderlecht,1A Pro League,LW,Left Wing,73,84,68,68,75,48,70,171,67,12/3/2000 12:00:00 AM,3,3,1,cesar huerta,cesar huerta,,cesar huerta,mexico,100
Morocco,MAR,1,GK,BOUNOU Yassine,Yassine,BOUNOU,BONO,05/04/1991,Al Hilal SC (KSA),192,EA,209981,371,Yassine Bounou,Yassine,Bounou,,Men's Football,Morocco,Al Hilal,ROSHN Saudi League,GK,Goalkeeper,82,81,82,76,85,38,82,195,78,4/5/1991 12:00:00 AM,1,2,2,yassine bounou,yassine bounou,,yassine bounou,morocco,100
Morocco,MAR,2,DF,HAKIMI Achraf,Achraf,HAKIMI,HAKIMI,04/11/1998,Paris Saint-Germain (FRA),180,EA,235212,12,Achraf Hakimi,Achraf,Hakimi,,Men's Football,Morocco,Paris SG,Ligue 1 McDonald's,RB,Right Back,89,92,79,82,83,82,79,181,73,11/4/1998 12:00:00 AM,4,4,1,achraf hakimi,achraf hakimi,,achraf hakimi,morocco,100
Morocco,MAR,3,DF,MAZRAOUI Noussair,Noussair,MAZRAOUI,MAZRAOUI,14/11/1997,Manchester United FC (ENG),183,EA,236401,616,Noussair Mazraoui,Noussair,Mazraoui,,Men's Football,Morocco,Man Utd,Premier League,RB,Right Back,80,75,66,76,80,77,72,183,65,11/14/1997 12:00:00 AM,3,3,1,noussair mazraoui,noussair mazraoui,,noussair mazraoui,morocco,100
Morocco,MAR,4,MF,AMRABAT Sofyan,Sofyan,AMRABAT,AMRABAT,21/08/1996,Real Betis (ESP),185,EA,224158,1039,Sofyan Amrabat,Sofyan,Amrabat,,Men's Football,Morocco,Real Betis,LALIGA EA SPORTS,CDM,Center Defensive Midfielder,78,61,70,73,74,75,82,183,77,8/21/1996 12:00:00 AM,3,2,1,sofyan amrabat,sofyan amrabat,,sofyan amrabat,morocco,100
Morocco,MAR,5,DF,AGUERD Nayef,Nayef,AGUERD,AGUERD,30/03/1996,Olympique Marseille (FRA),190,EA,244749,564,Nayef Aguerd,Nayef,Aguerd,,Men's Football,Morocco,OM,Ligue 1 McDonald's,CB,Center Back,81,72,50,67,65,82,77,190,76,3/30/1996 12:00:00 AM,2,3,2,nayef aguerd,nayef aguerd,,nayef aguerd,morocco,100
Morocco,MAR,7,MF,TALBI Chemsdine,Chemsdine,TALBI,TALBI,09/05/2005,Sunderland AFC (ENG),175,EA,275048,3285,Chemsdine Talbi,Chemsdine,Talbi,,Men's Football,Morocco,Sunderland,Premier League,RM,Right Midfielder,73,90,59,64,79,47,57,175,64,5/9/2005 12:00:00 AM,3,4,1,chemsdine talbi,chemsdine talbi,,chemsdine talbi,morocco,100
Morocco,MAR,8,MF,OUNAHI Azzedine,Azz-Eddine,OUNAHI,OUNAHI,19/04/2000,Girona FC (ESP),182,EA,255125,1769,Azzedine Ounahi,Azzedine,Ounahi,,Men's Football,Morocco,Girona FC,LALIGA EA SPORTS,CM,Center Midfielder,76,64,66,73,77,63,67,182,62,4/19/2000 12:00:00 AM,3,3,1,azzedine ounahi,azzedine ounahi,,azzedine ounahi,morocco,100
Morocco,MAR,10,FW,DIAZ Brahim,Brahim,ABDELKADER DIAZ,BRAHIM,03/08/1999,Real Madrid C. F. (ESP),170,EA,231410,435,Brahim,Brahim,Díaz,Brahim,Men's Football,Morocco,Real Madrid,LALIGA EA SPORTS,RM,Right Midfielder,82,82,74,79,85,31,58,170,68,8/3/1999 12:00:00 AM,4,5,1,brahim,brahim diaz,brahim,brahim,morocco,100
Morocco,MAR,11,MF,SAIBARI Ismael,Ismael,SAIBARI,SAIBARI,28/01/2001,PSV Eindhoven (NED),185,EA,259480,811,Ismael Saibari,Ismael,Saibari,,Men's Football,Morocco,,Eredivisie,CAM,Center Attacking Midfielder,79,78,75,74,82,51,78,185,81,7/18/2001 12:00:00 AM,4,4,1,ismael saibari,ismael saibari,,ismael saibari,morocco,100
Morocco,MAR,13,DF,EL OUAHDI Zakaria,Zakaria,EL OUAHDI,EL OUAHDI,31/12/2001,KRC Genk (BEL),171,EA,275353,1662,Zakaria El Ouahdi,Zakaria,El Ouahdi,,Men's Football,Morocco,KRC Genk,1A Pro League,RB,Right Back,76,73,66,70,77,69,71,172,66,12/31/2001 12:00:00 AM,3,3,1,zakaria el ouahdi,zakaria el ouahdi,,zakaria el ouahdi,morocco,100
Morocco,MAR,15,MF,EL MOURABET Samir,Samir,EL MOURABET,EL MOURABET,06/10/2005,RC Strasbourg (FRA),187,EA,279702,10956,Samir El Mourabet,Samir,El Mourabet,,Men's Football,Morocco,Strasbourg,Ligue 1 McDonald's,CM,Center Midfielder,65,57,48,63,62,57,61,186,75,10/6/2005 12:00:00 AM,2,2,2,samir el mourabet,samir el mourabet,,samir el mourabet,morocco,100
Morocco,MAR,17,FW,EZZALZOULI Abde,Abdessamad,EZZALZOULI,EZZALZOULI,17/12/2001,Real Betis (ESP),177,EA,264432,1514,Abdessamad Ezzalzouli,Abdessamad,Ezzalzouli,,Men's Football,Morocco,Real Betis,LALIGA EA SPORTS,LM,Left Midfielder,77,87,69,70,81,29,63,177,72,12/17/2001 12:00:00 AM,4,3,1,abdessamad ezzalzouli,abdessamad ezzalzouli,,abdessamad ezzalzouli,morocco,100
Morocco,MAR,18,DF,RIAD Chadi,Chadi,RIAD,RIAD,17/06/2003,Crystal Palace FC (ENG),186,EA,258490,4280,Chadi Riad,Chadi,Riad,,Men's Football,Morocco,Crystal Palace,Premier League,CB,Center Back,72,60,32,57,61,71,72,190,78,6/17/2003 12:00:00 AM,2,3,2,chadi riad,chadi riad,,chadi riad,morocco,100
Morocco,MAR,20,FW,EL KAABI Ayoub,Ayoub,EL KAABI,EL KAABI,25/06/1993,Olympiacos FC (GRE),182,EA,243586,688,Ayoub El Kaabi,Ayoub,El Kaabi,,Men's Football,Morocco,Olympiacos FC,Hellas Liga,ST,Striker,80,82,82,62,75,46,77,182,76,6/25/1993 12:00:00 AM,3,2,2,ayoub el kaabi,ayoub el kaabi,,ayoub el kaabi,morocco,100
Morocco,MAR,21,FW,AMAIMOUNI Ayoube,Ayoube,AMAIMOUNI,AMAIMOUNI,30/11/2004,Eintracht Frankfurt (GER),179,EA,78474,13011,Ayoube Amaimouni,Ayoube,Amaimouni,,Men's Football,Morocco,TSG Hoffenheim II,3. Liga,RW,Right Wing,63,71,65,57,68,21,50,178,70,11/30/2004 12:00:00 AM,3,3,2,ayoube amaimouni,ayoube amaimouni,,ayoube amaimouni,morocco,100
Morocco,MAR,23,MF,EL KHANNOUSS Bilal,Bilal,EL KHANNOUSS,EL KHANNOUSS,10/05/2004,VfB Stuttgart (GER),180,EA,257504,1840,Bilal El Khannouss,Bilal,El Khannouss,,Men's Football,Morocco,VfB Stuttgart,Bundesliga,CAM,Center Attacking Midfielder,76,76,64,76,82,38,56,180,70,5/10/2004 12:00:00 AM,4,3,1,bilal el khannouss,bilal el khannouss,,bilal el khannouss,morocco,100
Morocco,MAR,24,MF,EL AYNAOUI Neil,Neil Yoni,EL AYNAOUI,EL AYNAOUI,02/07/2001,AS Roma (ITA),185,EA,262745,1393,Neil El Aynaoui,Neil,El Aynaoui,,Men's Football,Morocco,AS Roma,Serie A Enilive,CM,Center Midfielder,77,62,63,76,74,73,75,185,77,7/2/2001 12:00:00 AM,3,3,1,neil el aynaoui,neil el aynaoui,,neil el aynaoui,morocco,100
