source,ea_id,rank,player_name,first_name,last_name,common_name,gender,nationality,team,league,position,position_label,overall,pac,sho,pas,dri,def,phy,height_cm,weight_kg,birthdate,skill_moves,weak_foot,preferred_foot_id
EA,241721,217,Rafael Leão,Rafael,da Conceição Leão,Rafael Leão,Men's Football,Portugal,Milano FC,Serie A Enilive,LW,Left Wing,84,93,78,80,86,28,75,188,81,6/10/1999 12:00:00 AM,5,4,1
EA,240130,218,Éder Militão,Éder,Gabriel Militão,Éder Militão,Men's Football,Brazil,Real Madrid,LALIGA EA SPORTS,CB,Center Back,84,82,50,69,71,85,82,186,79,1/18/1998 12:00:00 AM,2,3,1
EA,192505,219,Romelu Lukaku,Romelu,Lukaku,,Men's Football,Belgium,SSC Napoli,Serie A Enilive,ST,Striker,84,79,82,75,75,41,84,191,94,5/13/1993 12:00:00 AM,3,4,2
EA,197781,220,Isco,Francisco Román,Alarcón Suárez,Isco,Men's Football,Spain,Real Betis,LALIGA EA SPORTS,CAM,Center Attacking Midfielder,84,66,79,85,85,59,60,176,79,4/21/1992 12:00:00 AM,4,4,1
EA,264652,221,Bradley Barcola,Bradley,Barcola,,Men's Football,France,Paris SG,Ligue 1 McDonald's,LW,Left Wing,84,90,77,78,84,39,66,188,70,9/2/2002 12:00:00 AM,4,4,1
EA,241852,222,Moussa Diaby,Moussa,Diaby,,Men's Football,France,Al Ittihad,ROSHN Saudi League,RM,Right Midfielder,84,95,75,77,87,44,54,170,67,7/7/1999 12:00:00 AM,4,3,2
EA,248550,223,Vivian,Daniel,Vivian Moreno,Vivian,Men's Football,Spain,Athletic Club,LALIGA EA SPORTS,CB,Center Back,84,79,50,63,72,84,83,183,83,7/5/1999 12:00:00 AM,2,2,1
EA,230899,224,Ademola Lookman,Ademola,Lookman,,Men's Football,Nigeria,Bergamo Calcio,Serie A Enilive,ST,Striker,84,86,84,73,88,32,67,174,71,10/20/1997 12:00:00 AM,4,4,1
EA,204485,225,Riyad Mahrez,Riyad,Mahrez,,Men's Football,Algeria,Al Ahli,ROSHN Saudi League,RM,Right Midfielder,84,78,80,81,88,39,63,179,67,2/21/1991 12:00:00 AM,5,4,2
EA,216549,226,Alexander Sørloth,Alexander,Sørloth,,Men's Football,Norway,Atlético de Madrid,LALIGA EA SPORTS,ST,Striker,84,77,82,71,76,36,85,195,94,12/5/1995 12:00:00 AM,3,4,2
EA,199845,231,Francesco Acerbi,Francesco,Acerbi,,Men's Football,Italy,Lombardia FC,Serie A Enilive,CB,Center Back,84,57,50,65,65,87,81,192,88,2/10/1988 12:00:00 AM,3,3,2
EA,198176,232,Stefan de Vrij,Stefan,de Vrij,,Men's Football,Holland,Lombardia FC,Serie A Enilive,CB,Center Back,84,62,41,68,69,86,74,189,78,2/5/1992 12:00:00 AM,2,3,1
EA,204638,233,Willi Orban,Willi,Orban,,Men's Football,Hungary,RB Leipzig,Bundesliga,CB,Center Back,84,57,40,56,56,86,83,186,89,11/3/1992 12:00:00 AM,2,3,1
EA,210008,234,Adrien Rabiot,Adrien,Rabiot,,Men's Football,France,Milano FC,Serie A Enilive,CAM,Center Attacking Midfielder,83,81,79,81,80,77,84,191,80,4/3/1995 12:00:00 AM,3,3,2
EA,248243,235,Eduardo Camavinga,Eduardo,Camavinga,,Men's Football,France,Real Madrid,LALIGA EA SPORTS,CM,Center Midfielder,83,80,68,81,84,78,80,185,77,11/10/2002 12:00:00 AM,4,3,2
EA,236772,236,Dominik Szoboszlai,Dominik,Szoboszlai,,Men's Football,Hungary,Liverpool,Premier League,CAM,Center Attacking Midfielder,83,79,82,84,82,67,76,186,74,10/25/2000 12:00:00 AM,4,4,1
EA,192883,237,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,,Men's Football,Armenia,Lombardia FC,Serie A Enilive,CM,Center Midfielder,83,77,78,82,83,72,75,177,75,1/21/1989 12:00:00 AM,4,5,1
EA,223959,238,Lucas Torreira,Lucas,Torreira,,Men's Football,Uruguay,Galatasaray,Trendyol Süper Lig,CDM,Center Defensive Midfielder,83,76,72,78,81,81,79,166,60,2/11/1996 12:00:00 AM,3,3,1
EA,217870,241,Giovanni Di Lorenzo,Giovanni,Di Lorenzo,,Men's Football,Italy,SSC Napoli,Serie A Enilive,RB,Right Back,83,84,72,73,77,79,80,183,82,8/4/1993 12:00:00 AM,3,4,1
EA,244669,242,Morten Hjulmand,Morten,Hjulmand,,Men's Football,Denmark,Sporting CP,Liga Portugal,CDM,Center Defensive Midfielder,83,70,76,78,77,80,84,185,78,6/25/1999 12:00:00 AM,3,4,1
EA,247394,243,Dejan Kulusevski,Dejan,Kulusevski,,Men's Football,Sweden,Spurs,Premier League,CM,Center Midfielder,83,74,79,84,85,62,81,186,80,4/25/2000 12:00:00 AM,4,3,2
EA,225193,245,Mikel Merino,Mikel,Merino Zazón,Mikel Merino,Men's Football,Spain,Arsenal,Premier League,CM,Center Midfielder,83,63,79,80,80,81,80,189,83,6/22/1996 12:00:00 AM,3,3,2
EA,215590,248,Ayoze,Ayoze,Pérez Gutiérrez,Ayoze,Men's Football,Spain,Villarreal CF,LALIGA EA SPORTS,ST,Striker,83,86,83,80,83,59,67,178,66,7/29/1993 12:00:00 AM,4,4,1
EA,216201,249,Iñaki Williams,Iñaki,Williams Arthuer,Iñaki Williams,Men's Football,Ghana,Athletic Club,LALIGA EA SPORTS,RM,Right Midfielder,83,94,81,74,80,45,84,186,80,6/15/1994 12:00:00 AM,4,3,1
EA,240950,250,Pedro Gonçalves,Pedro António,Pereira Gonçalves,Pedro Gonçalves,Men's Football,Portugal,Sporting CP,Liga Portugal,CAM,Center Attacking Midfielder,83,77,82,83,84,63,68,173,78,6/28/1998 12:00:00 AM,4,4,1
EA,259532,254,Joan García,Joan,García Pons,Joan García,Men's Football,Spain,FC Barcelona,LALIGA EA SPORTS,GK,Goalkeeper,83,81,82,77,86,46,83,191,79,5/4/2001 12:00:00 AM,1,3,1
EA,227127,256,Álex Remiro,Alejandro,Remiro Gargallo,Álex Remiro,Men's Football,Spain,Real Sociedad,LALIGA EA SPORTS,GK,Goalkeeper,83,83,78,80,84,45,84,191,79,3/24/1995 12:00:00 AM,1,4,1
EA,247103,258,Dávid Hancko,Dávid,Hancko,,Men's Football,Slovakia,Atlético de Madrid,LALIGA EA SPORTS,CB,Center Back,83,77,66,73,74,82,82,188,82,12/13/1997 12:00:00 AM,2,3,2
EA,242964,261,Anthony Gordon,Anthony,Gordon,,Men's Football,England,Newcastle Utd,Premier League,LW,Left Wing,83,91,79,78,83,50,71,183,72,2/24/2001 12:00:00 AM,3,3,1
EA,251752,262,Lucas Chevalier,Lucas,Chevalier,,Men's Football,France,Paris SG,Ligue 1 McDonald's,GK,Goalkeeper,83,84,79,73,86,50,80,189,84,11/6/2001 12:00:00 AM,1,3,1
EA,207410,264,Mateo Kovačić,Mateo,Kovačić,,Men's Football,Croatia,Manchester City,Premier League,CM,Center Midfielder,83,67,74,81,83,73,72,178,77,5/6/1994 12:00:00 AM,3,4,1
EA,228813,265,Aleix García,Aleix,García Serrano,Aleix García,Men's Football,Spain,Leverkusen,Bundesliga,CM,Center Midfielder,83,65,75,85,84,75,66,173,68,6/28/1997 12:00:00 AM,3,3,1
EA,209989,266,Thomas Partey,Thomas,Partey,,Men's Football,Ghana,Villarreal CF,LALIGA EA SPORTS,CDM,Center Defensive Midfielder,83,59,71,80,77,80,82,185,77,6/13/1993 12:00:00 AM,3,3,1
EA,216435,267,Stanislav Lobotka,Stanislav,Lobotka,,Men's Football,Slovakia,SSC Napoli,Serie A Enilive,CM,Center Midfielder,83,71,69,80,82,76,71,170,68,11/25/1994 12:00:00 AM,3,4,1
EA,253149,269,Jeremie Frimpong,Jeremie,Frimpong,,Men's Football,Holland,Liverpool,Premier League,RB,Right Back,83,94,62,74,84,72,63,172,65,12/10/2000 12:00:00 AM,3,3,1
EA,177003,273,Luka Modrić,Luka,Modrić,,Men's Football,Croatia,Milano FC,Serie A Enilive,CM,Center Midfielder,83,68,74,86,86,70,62,172,67,9/9/1985 12:00:00 AM,4,4,1
EA,208722,274,Sadio Mané,Sadio,Mané,,Men's Football,Senegal,Al Nassr,ROSHN Saudi League,LM,Left Midfielder,83,82,81,78,85,44,75,174,69,4/10/1992 12:00:00 AM,4,4,1
EA,193698,275,Oliver Baumann,Oliver,Baumann,,Men's Football,Germany,TSG Hoffenheim,Bundesliga,GK,Goalkeeper,83,83,81,78,83,39,80,187,82,6/2/1990 12:00:00 AM,1,2,1
EA,240243,276,Matheus Cunha,Matheus Santos,Carneiro da Cunha,Matheus Cunha,Men's Football,Brazil,Man Utd,Premier League,CAM,Center Attacking Midfielder,83,77,85,79,84,44,75,183,76,5/27/1999 12:00:00 AM,4,4,1
EA,248148,277,Zubimendi,Martín,Zubimendi Ibáñez,Zubimendi,Men's Football,Spain,Arsenal,Premier League,CDM,Center Defensive Midfielder,83,66,67,79,79,80,73,180,74,2/2/1999 12:00:00 AM,3,4,1
EA,199641,278,Matz Sels,Matz,Sels,,Men's Football,Belgium,Nott'm Forest,Premier League,GK,Goalkeeper,83,82,80,79,83,36,83,188,75,2/26/1992 12:00:00 AM,1,2,1
EA,264240,279,Gavi,Pablo Martín,Páez Gavira,Gavi,Men's Football,Spain,FC Barcelona,LALIGA EA SPORTS,CM,Center Midfielder,83,76,66,78,85,68,70,173,70,8/5/2004 12:00:00 AM,3,3,1
EA,235794,280,Eberechi Eze,Eberechi,Eze,,Men's Football,England,Arsenal,Premier League,CAM,Center Attacking Midfielder,83,74,80,81,87,50,68,178,67,6/29/1998 12:00:00 AM,4,4,1
EA,263578,281,Balde,Alejandro,Balde Martínez,Balde,Men's Football,Spain,FC Barcelona,LALIGA EA SPORTS,LB,Left Back,83,91,50,75,79,78,67,175,69,10/18/2003 12:00:00 AM,3,4,2
EA,186942,282,İlkay Gündoğan,İlkay,Gündoğan,,Men's Football,Germany,Galatasaray,Trendyol Süper Lig,CM,Center Midfielder,83,54,79,83,80,74,67,180,80,10/24/1990 12:00:00 AM,3,4,1
EA,243580,283,Loïs Openda,Loïs,Openda,,Men's Football,Belgium,Juventus,Serie A Enilive,ST,Striker,83,95,81,69,81,31,80,175,79,2/16/2000 12:00:00 AM,3,4,1
EA,229391,284,Palhinha,João Maria,Palhinha Gonçalves,Palhinha,Men's Football,Portugal,Spurs,Premier League,CDM,Center Defensive Midfielder,83,56,68,70,72,84,85,190,83,7/9/1995 12:00:00 AM,2,4,1
EA,212194,285,Julian Brandt,Julian,Brandt,,Men's Football,Germany,Borussia Dortmund,Bundesliga,CAM,Center Attacking Midfielder,83,74,78,83,84,44,70,185,83,5/2/1996 12:00:00 AM,4,4,1
EA,224371,286,Jarrod Bowen,Jarrod,Bowen,,Men's Football,England,West Ham,Premier League,RM,Right Midfielder,83,76,81,78,82,46,70,175,70,12/20/1996 12:00:00 AM,4,4,2
EA,278016,288,Murillo,Murillo,Costa dos Santos,Murillo,Men's Football,Brazil,Nott'm Forest,Premier League,CB,Center Back,83,80,48,67,71,83,83,180,75,7/4/2002 12:00:00 AM,2,3,2
EA,236987,290,Boubacar Kamara,Boubacar,Kamara,,Men's Football,France,Aston Villa,Premier League,CDM,Center Defensive Midfielder,83,64,55,74,75,83,80,184,68,11/23/1999 12:00:00 AM,3,3,1
EA,208920,291,Nathan Aké,Nathan,Aké,,Men's Football,Holland,Manchester City,Premier League,CB,Center Back,83,72,53,72,75,84,74,180,75,2/18/1995 12:00:00 AM,2,3,2
EA,241461,292,Ferran Torres,Ferran,Torres García,Ferran Torres,Men's Football,Spain,FC Barcelona,LALIGA EA SPORTS,LW,Left Wing,83,83,81,79,83,35,68,184,77,2/29/2000 12:00:00 AM,4,4,1
EA,250959,293,Angelo Stiller,Angelo,Stiller,,Men's Football,Germany,VfB Stuttgart,Bundesliga,CDM,Center Defensive Midfielder,83,56,58,83,84,76,71,183,77,4/4/2001 12:00:00 AM,3,3,2
EA,256197,294,Piero Hincapié,Piero,Hincapié,,Men's Football,Ecuador,Arsenal,Premier League,CB,Center Back,83,84,41,65,72,84,82,184,77,1/9/2002 12:00:00 AM,3,2,2
EA,242458,295,Artem Dovbyk,Artem,Dovbyk,,Men's Football,Ukraine,AS Roma,Serie A Enilive,ST,Striker,83,83,84,68,78,34,79,189,78,6/21/1997 12:00:00 AM,3,4,2
EA,257289,297,Hugo Ekitiké,Hugo,Ekitiké,,Men's Football,France,Liverpool,Premier League,ST,Striker,83,86,78,69,85,33,73,189,70,6/20/2002 12:00:00 AM,4,3,1
EA,192629,298,Iago Aspas,Iago,Aspas Juncal,Iago Aspas,Men's Football,Spain,Celta,LALIGA EA SPORTS,RW,Right Wing,83,77,84,80,84,35,62,176,67,8/1/1987 12:00:00 AM,3,4,2
EA,236610,299,Moise Kean,Moise,Kean,,Men's Football,Italy,Fiorentina,Serie A Enilive,ST,Striker,83,86,82,58,81,40,74,183,72,2/28/2000 12:00:00 AM,3,3,1
EA,253163,300,Ronald Araujo,Ronald,Araujo,,Men's Football,Uruguay,FC Barcelona,LALIGA EA SPORTS,CB,Center Back,83,80,53,63,61,81,83,188,79,3/7/1999 12:00:00 AM,2,3,1
EA,213345,301,Kingsley Coman,Kingsley,Coman,,Men's Football,France,Al Nassr,ROSHN Saudi League,LM,Left Midfielder,83,87,75,79,87,30,61,181,75,6/13/1996 12:00:00 AM,5,3,1
EA,207421,304,Leandro Trossard,Leandro,Trossard,,Men's Football,Belgium,Arsenal,Premier League,LW,Left Wing,83,80,81,80,85,30,60,171,67,12/4/1994 12:00:00 AM,4,5,1
EA,231936,305,Benjamin White,Benjamin,White,,Men's Football,England,Arsenal,Premier League,RB,Right Back,83,70,35,75,75,83,78,185,77,10/8/1997 12:00:00 AM,2,4,1
EA,241850,306,Mateo Retegui,Mateo,Retegui,,Men's Football,Italy,Al Qadsiah,ROSHN Saudi League,ST,Striker,83,72,83,67,78,37,76,186,86,4/29/1999 12:00:00 AM,3,3,1
EA,216460,308,José María Giménez,José María,Giménez,,Men's Football,Uruguay,Atlético de Madrid,LALIGA EA SPORTS,CB,Center Back,83,73,46,60,62,85,82,185,79,1/20/1995 12:00:00 AM,2,3,1
EA,229582,309,Gianluca Mancini,Gianluca,Mancini,,Men's Football,Italy,AS Roma,Serie A Enilive,CB,Center Back,83,70,50,57,64,85,82,190,77,4/17/1996 12:00:00 AM,2,3,1
EA,244263,310,Amir Rrahmani,Amir,Rrahmani,,Men's Football,Kosovo,SSC Napoli,Serie A Enilive,CB,Center Back,83,69,51,60,63,84,78,192,75,2/24/1994 12:00:00 AM,2,4,1
EA,238095,312,Nikola Milenković,Nikola,Milenković,,Men's Football,Serbia,Nott'm Forest,Premier League,CB,Center Back,83,57,46,63,62,84,86,195,90,10/12/1997 12:00:00 AM,2,3,1
EA,233486,313,Robin Le Normand,Robin,Le Normand,,Men's Football,Spain,Atlético de Madrid,LALIGA EA SPORTS,CB,Center Back,83,65,28,59,63,84,80,187,80,11/11/1996 12:00:00 AM,2,3,1
EA,209658,315,Leon Goretzka,Leon,Goretzka,,Men's Football,Germany,FC Bayern München,Bundesliga,CM,Center Midfielder,82,77,78,80,80,80,82,189,82,2/6/1995 12:00:00 AM,3,4,1
EA,223334,316,Joelinton,Joelinton,Apolinário de Lira,Joelinton,Men's Football,Brazil,Newcastle Utd,Premier League,CM,Center Midfielder,82,74,73,77,81,82,90,186,81,8/14/1996 12:00:00 AM,3,3,1
EA,246863,320,Felix Nmecha,Felix,Nmecha,,Men's Football,Germany,Borussia Dortmund,Bundesliga,CDM,Center Defensive Midfielder,82,82,74,73,81,80,86,194,80,10/10/2000 12:00:00 AM,4,3,1
EA,227236,323,André-Franck Zambo Anguissa,André-Franck,Zambo Anguissa,,Men's Football,Cameroon,SSC Napoli,Serie A Enilive,CM,Center Midfielder,82,75,75,75,79,79,85,184,83,11/16/1995 12:00:00 AM,3,3,1
EA,266866,324,Éderson,Éderson José,dos Santos,Éderson,Men's Football,Brazil,Bergamo Calcio,Serie A Enilive,CM,Center Midfielder,82,78,72,77,80,80,81,182,86,7/7/1999 12:00:00 AM,3,3,1
EA,208333,325,Emre Can,Emre,Can,,Men's Football,Germany,Borussia Dortmund,Bundesliga,CB,Center Back,82,77,76,72,74,82,84,186,86,1/12/1994 12:00:00 AM,3,4,1
EA,243245,327,Orkun Kökçü,Orkun,Kökçü,,Men's Football,Turkey,Beşiktaş,Trendyol Süper Lig,CM,Center Midfielder,82,72,80,84,80,70,79,175,72,12/29/2000 12:00:00 AM,3,5,1
EA,243576,328,Pedro Porro,Pedro Antonio,Porro Sauceda,Pedro Porro,Men's Football,Spain,Spurs,Premier League,RB,Right Back,82,78,73,81,80,77,76,173,69,9/13/1999 12:00:00 AM,3,3,1
EA,229261,330,Denis Zakaria,Denis,Zakaria,,Men's Football,Switzerland,AS Monaco,Ligue 1 McDonald's,CDM,Center Defensive Midfielder,82,80,67,74,77,80,85,190,81,11/20/1996 12:00:00 AM,3,3,1
EA,260247,332,Morgan Rogers,Morgan,Rogers,,Men's Football,England,Aston Villa,Premier League,CAM,Center Attacking Midfielder,82,77,77,79,84,67,79,188,80,7/26/2002 12:00:00 AM,4,4,1
EA,230872,334,Mile Svilar,Mile,Svilar,,Men's Football,Serbia,AS Roma,Serie A Enilive,GK,Goalkeeper,82,80,80,77,85,58,82,189,77,8/27/1999 12:00:00 AM,1,3,1
EA,256853,335,Malik Tillman,Malik,Tillman,,Men's Football,United States,Leverkusen,Bundesliga,CAM,Center Attacking Midfielder,82,84,76,77,83,65,77,187,71,5/28/2002 12:00:00 AM,4,3,1
EA,210411,336,Otávio,Otávio Edmilson,da Silva Monteiro,Otávio,Men's Football,Portugal,Al Qadsiah,ROSHN Saudi League,CAM,Center Attacking Midfielder,82,78,71,82,85,70,75,171,67,2/9/1995 12:00:00 AM,4,3,1
EA,210602,339,Salem Al Dawsari,Salem,Al Dawsari,,Men's Football,Saudi Arabia,Al Hilal,ROSHN Saudi League,LM,Left Midfielder,82,87,75,75,84,57,81,173,71,8/19/1991 12:00:00 AM,4,5,1
EA,225375,340,Konrad Laimer,Konrad,Laimer,,Men's Football,Austria,FC Bayern München,Bundesliga,RB,Right Back,82,82,69,76,75,81,76,180,72,5/27/1997 12:00:00 AM,3,3,1
EA,236496,341,Mattéo Guendouzi,Mattéo,Guendouzi,,Men's Football,France,Latium,Serie A Enilive,CDM,Center Defensive Midfielder,82,72,73,80,80,77,77,185,68,4/14/1999 12:00:00 AM,4,3,1
EA,225201,343,Álex Berenguer,Alejandro,Berenguer Remiro,Álex Berenguer,Men's Football,Spain,Athletic Club,LALIGA EA SPORTS,LM,Left Midfielder,82,84,77,79,84,65,69,175,73,7/4/1995 12:00:00 AM,3,4,1
EA,236703,344,David Raum,David,Raum,,Men's Football,Germany,RB Leipzig,Bundesliga,LB,Left Back,82,86,61,80,79,74,78,181,83,4/22/1998 12:00:00 AM,3,2,2
EA,197445,345,David Alaba,David,Alaba,,Men's Football,Austria,Real Madrid,LALIGA EA SPORTS,CB,Center Back,82,68,71,82,79,82,75,180,78,6/24/1992 12:00:00 AM,3,4,2
EA,215316,346,Gerónimo Rulli,Gerónimo,Rulli,,Men's Football,Argentina,OM,Ligue 1 McDonald's,GK,Goalkeeper,82,82,77,80,83,54,81,189,84,5/20/1992 12:00:00 AM,1,3,1
EA,260908,348,Milos Kerkez,Milos,Kerkez,,Men's Football,Hungary,Liverpool,Premier League,LB,Left Back,82,87,59,75,78,77,80,180,71,11/7/2003 12:00:00 AM,3,3,2
EA,240091,349,Guglielmo Vicario,Guglielmo,Vicario,,Men's Football,Italy,Spurs,Premier League,GK,Goalkeeper,82,83,78,78,84,52,80,194,76,10/7/1996 12:00:00 AM,1,4,1
EA,226226,350,Giovani Lo Celso,Giovani,Lo Celso,,Men's Football,Argentina,Real Betis,LALIGA EA SPORTS,CAM,Center Attacking Midfielder,82,68,81,82,84,68,71,177,68,4/9/1996 12:00:00 AM,4,3,2
EA,224987,353,Ivan Provedel,Ivan,Provedel,,Men's Football,Italy,Latium,Serie A Enilive,GK,Goalkeeper,82,83,79,80,84,42,83,192,84,3/17/1994 12:00:00 AM,1,2,1
EA,236015,356,Morgan Gibbs-White,Morgan,Gibbs-White,,Men's Football,England,Nott'm Forest,Premier League,CAM,Center Attacking Midfielder,82,75,77,82,84,60,72,179,72,1/27/2000 12:00:00 AM,4,3,1
EA,227647,358,Maximilian Mittelstädt,Maximilian,Mittelstädt,,Men's Football,Germany,VfB Stuttgart,Bundesliga,LB,Left Back,82,81,62,77,77,78,74,180,71,3/18/1997 12:00:00 AM,3,2,2
EA,272449,360,Pablo Barrios,Pablo,Barrios Rivas,Pablo Barrios,Men's Football,Spain,Atlético de Madrid,LALIGA EA SPORTS,CM,Center Midfielder,82,80,70,74,80,74,71,181,75,6/15/2003 12:00:00 AM,3,3,1
EA,192984,361,Koen Casteels,Koen,Casteels,,Men's Football,Belgium,Al Qadsiah,ROSHN Saudi League,GK,Goalkeeper,82,82,79,74,85,45,83,197,86,6/25/1992 12:00:00 AM,1,2,2
EA,225116,365,Alex Meret,Alex,Meret,,Men's Football,Italy,SSC Napoli,Serie A Enilive,GK,Goalkeeper,82,81,79,74,85,44,84,192,82,3/22/1997 12:00:00 AM,1,3,2
EA,216267,367,Andrew Robertson,Andrew,Robertson,,Men's Football,Scotland,Liverpool,Premier League,LB,Left Back,82,74,61,80,77,79,75,178,64,3/11/1994 12:00:00 AM,3,2,2
EA,220793,368,Davinson Sánchez,Davinson,Sánchez,,Men's Football,Colombia,Galatasaray,Trendyol Süper Lig,CB,Center Back,82,82,58,63,73,82,88,187,81,6/12/1996 12:00:00 AM,3,2,1
EA,222737,369,Malcom,Malcom Filipe,Silva de Oliveira,Malcom,Men's Football,Brazil,Al Hilal,ROSHN Saudi League,CAM,Center Attacking Midfielder,82,89,78,79,84,43,73,172,74,2/26/1997 12:00:00 AM,4,3,2
EA,209981,371,Yassine Bounou,Yassine,Bounou,,Men's Football,Morocco,Al Hilal,ROSHN Saudi League,GK,Goalkeeper,82,81,82,76,85,38,82,195,78,4/5/1991 12:00:00 AM,1,2,2
EA,229348,372,Antonee Robinson,Antonee,Robinson,,Men's Football,United States,Fulham,Premier League,LB,Left Back,82,88,46,75,77,78,80,183,70,8/8/1997 12:00:00 AM,3,3,2
EA,255565,373,Kaoru Mitoma,Kaoru,Mitoma,,Men's Football,Japan,Brighton,Premier League,LM,Left Midfielder,82,87,73,76,86,57,64,178,74,5/20/1997 12:00:00 AM,4,4,1
EA,229188,376,Vangelis Pavlidis,Vangelis,Pavlidis,,Men's Football,Greece,SL Benfica,Liga Portugal,ST,Striker,82,79,82,71,80,47,82,186,80,11/21/1998 12:00:00 AM,3,4,1
EA,209499,378,Fabinho,Fábio,Henrique Tavares,Fabinho,Men's Football,Brazil,Al Ittihad,ROSHN Saudi League,CDM,Center Defensive Midfielder,82,53,69,78,77,81,80,188,78,10/23/1993 12:00:00 AM,3,2,1
EA,233556,379,Riccardo Orsolini,Riccardo,Orsolini,,Men's Football,Italy,Bologna,Serie A Enilive,RM,Right Midfielder,82,79,81,79,83,49,67,183,83,1/24/1997 12:00:00 AM,4,4,2
EA,264453,380,Micky van de Ven,Micky,van de Ven,,Men's Football,Holland,Spurs,Premier League,CB,Center Back,82,90,49,64,72,82,80,193,86,4/19/2001 12:00:00 AM,3,3,2
EA,222492,383,Leroy Sané,Leroy,Sané,,Men's Football,Germany,Galatasaray,Trendyol Süper Lig,RM,Right Midfielder,82,87,81,78,85,37,68,183,80,1/11/1996 12:00:00 AM,4,2,2
EA,227678,384,Ezri Konsa,Ezri,Konsa,,Men's Football,England,Aston Villa,Premier League,CB,Center Back,82,75,53,71,75,84,78,183,77,10/23/1997 12:00:00 AM,2,3,1
EA,251470,385,Charles De Ketelaere,Charles,De Ketelaere,,Men's Football,Belgium,Bergamo Calcio,Serie A Enilive,CAM,Center Attacking Midfielder,82,70,79,80,83,56,68,192,79,3/10/2001 12:00:00 AM,4,3,2
EA,251805,386,Jurriën Timber,Jurriën,Timber,,Men's Football,Holland,Arsenal,Premier League,RB,Right Back,82,76,48,72,77,82,80,179,78,6/17/2001 12:00:00 AM,3,3,1
EA,244778,388,Trincão,Francisco,Trincão,Trincão,Men's Football,Portugal,Sporting CP,Liga Portugal,CAM,Center Attacking Midfielder,82,80,80,79,84,40,71,184,74,12/29/1999 12:00:00 AM,4,2,2
EA,206113,389,Serge Gnabry,Serge,Gnabry,,Men's Football,Germany,FC Bayern München,Bundesliga,LM,Left Midfielder,82,79,83,78,84,43,66,176,77,7/14/1995 12:00:00 AM,4,4,1
EA,244257,390,Jonathan Burkardt,Jonathan,Burkardt,,Men's Football,Germany,Frankfurt,Bundesliga,ST,Striker,82,83,82,67,81,44,76,181,79,7/11/2000 12:00:00 AM,3,4,1
EA,210047,392,Fabian Schär,Fabian,Schär,,Men's Football,Switzerland,Newcastle Utd,Premier League,CB,Center Back,82,51,68,76,73,84,80,188,84,12/20/1991 12:00:00 AM,2,3,1
EA,213648,393,Pierre-Emile Højbjerg,Pierre-Emile,Højbjerg,,Men's Football,Denmark,OM,Ligue 1 McDonald's,CDM,Center Defensive Midfielder,82,49,73,78,74,78,80,187,84,8/5/1995 12:00:00 AM,3,4,1
EA,235790,395,Kai Havertz,Kai,Havertz,,Men's Football,Germany,Arsenal,Premier League,ST,Striker,82,72,79,78,81,48,74,193,82,6/11/1999 12:00:00 AM,4,4,2
EA,278349,397,Dean Huijsen,Dean,Huijsen,,Men's Football,Spain,Real Madrid,LALIGA EA SPORTS,CB,Center Back,82,71,55,73,74,82,76,197,87,4/14/2005 12:00:00 AM,2,5,1
EA,216547,398,Rafa,Rafael A.,Ferreira Silva,Rafa,Men's Football,Portugal,Beşiktaş,Trendyol Süper Lig,CAM,Center Attacking Midfielder,82,89,75,78,85,48,55,172,66,5/17/1993 12:00:00 AM,4,2,1
EA,230142,399,Oyarzabal,Mikel,Oyarzabal Ugarte,Oyarzabal,Men's Football,Spain,Real Sociedad,LALIGA EA SPORTS,ST,Striker,82,77,83,81,82,42,65,181,78,4/21/1997 12:00:00 AM,3,3,2
EA,237681,400,Takefusa Kubo,Takefusa,Kubo,,Men's Football,Japan,Real Sociedad,LALIGA EA SPORTS,RM,Right Midfielder,82,86,77,78,85,40,64,173,64,6/4/2001 12:00:00 AM,4,4,2
EA,183898,403,Ángel Di María,Ángel,Di María,,Men's Football,Argentina,Rosario Central,LPF,RW,Right Wing,82,73,80,85,85,43,62,180,69,2/14/1988 12:00:00 AM,5,2,2
EA,192318,404,Mario Götze,Mario,Götze,,Men's Football,Germany,Frankfurt,Bundesliga,CM,Center Midfielder,82,60,75,85,85,56,67,176,72,6/3/1992 12:00:00 AM,4,4,1
EA,210935,405,Domenico Berardi,Domenico,Berardi,,Men's Football,Italy,Sassuolo,Serie A Enilive,RW,Right Wing,82,82,80,79,84,35,68,183,72,8/1/1994 12:00:00 AM,4,3,2
EA,236461,406,Jean-Philippe Mateta,Jean-Philippe,Mateta,,Men's Football,France,Crystal Palace,Premier League,ST,Striker,82,75,84,70,77,41,81,192,88,6/28/1997 12:00:00 AM,3,5,1
EA,203574,407,John Stones,John,Stones,,Men's Football,England,Manchester City,Premier League,CB,Center Back,82,64,58,74,75,84,72,188,80,5/28/1994 12:00:00 AM,3,4,1
EA,229237,408,Manuel Akanji,Manuel,Akanji,,Men's Football,Switzerland,Lombardia FC,Serie A Enilive,CB,Center Back,82,74,48,69,73,82,81,187,91,7/19/1995 12:00:00 AM,2,4,1
EA,243630,409,Jonathan David,Jonathan,David,,Men's Football,Canada,Juventus,Serie A Enilive,ST,Striker,82,81,82,71,80,34,78,178,81,1/14/2000 12:00:00 AM,3,5,1
